# # Copies and Copyright-Notice
#
#      RegulonDB is free for academic/noncommercial use
#
#      User is not entitled to change or erase data sets of the RegulonDB
#      database or to eliminate copyright notices from RegulonDB. Furthermore,
#      User is not entitled to expand RegulonDB or to integrate RegulonDB partly
#      or as a whole into other databank systems, without prior written consent
#      from CCG-UNAM.
#
#      Please check the license at http://regulondb.ccg.unam.mx/menu/download/full_version/terms_and_conditions.jsp
#
# Citation
#
#      Santos-Zavaleta A et al. (2019). "RegulonDB v 10.5: tackling challenges to unify classic and high throughput knowledge of gene regulation in E. coli K-12.",
#      Nucleic Acids Res. 2019 Jan 8;47(D1):D212-D220. doi: 10.1093/nar/gky1077.
#
#
# Contact
#
#      Person: RegulonDB Team
#      Web Page: http://regulondb.ccg.unam.mx/menu/about_regulondb/contact_us/index.jsp
#          (regulondb@ccg.unam.mx)
#
# # RegulonDB: 10.6
# Table: GENE_PRODUCT_LINK
# Columns:
# 1) GENE_ID
# 2) PRODUCT_ID
ECK120000001	ECK120004477
ECK120000928	ECK120005404
ECK120000929	ECK120005405
ECK120000930	ECK120005406
ECK120000931	ECK120005407
ECK120000932	ECK120005408
ECK120000933	ECK120005409
ECK120000934	ECK120005410
ECK120000935	ECK120005411
ECK120000936	ECK120005412
ECK120000937	ECK120005413
ECK120000938	ECK120005414
ECK120000939	ECK120005415
ECK120000940	ECK120005416
ECK120000941	ECK120005417
ECK120000942	ECK120005418
ECK120000943	ECK120005419
ECK120000944	ECK120005420
ECK120000945	ECK120005421
ECK120000946	ECK120005422
ECK120000947	ECK120005423
ECK120000948	ECK120005424
ECK120000949	ECK120005425
ECK120000950	ECK120005426
ECK120000951	ECK120005427
ECK120000952	ECK120005428
ECK120000953	ECK120005429
ECK120000954	ECK120005430
ECK120000955	ECK120005431
ECK120000956	ECK120005432
ECK120000957	ECK120005433
ECK120000958	ECK120005434
ECK120000959	ECK120005435
ECK120000960	ECK120005436
ECK120000961	ECK120005437
ECK120000962	ECK120005438
ECK120000963	ECK120005439
ECK120000964	ECK120005440
ECK120000965	ECK120005441
ECK120000966	ECK120005442
ECK120000967	ECK120005443
ECK120000968	ECK120034532
ECK120000969	ECK120034533
ECK120000970	ECK120005446
ECK120000971	ECK120005447
ECK120000972	ECK120005448
ECK120000973	ECK120005449
ECK120000974	ECK120005450
ECK120000975	ECK120005451
ECK120000976	ECK120005452
ECK120000977	ECK120005453
ECK120000978	ECK120005454
ECK120000979	ECK120005455
ECK120000980	ECK120005456
ECK120000981	ECK120005457
ECK120000982	ECK120005458
ECK120000983	ECK120005459
ECK120000984	ECK120005460
ECK120000985	ECK120005461
ECK120000986	ECK120005462
ECK120000987	ECK120005463
ECK120000988	ECK120005464
ECK120000989	ECK120005465
ECK120000990	ECK120005466
ECK120000991	ECK120005467
ECK120000992	ECK120005468
ECK120000993	ECK120005469
ECK120000994	ECK120005470
ECK120000995	ECK120005471
ECK120000996	ECK120005472
ECK120000997	ECK120005473
ECK120000998	ECK120005474
ECK120000999	ECK120005475
ECK120001000	ECK120005476
ECK120001001	ECK120005477
ECK120001002	ECK120005478
ECK120001003	ECK120005479
ECK120001004	ECK120005480
ECK120001005	ECK120005481
ECK120001006	ECK120005482
ECK120001007	ECK120005483
ECK120001008	ECK120005484
ECK120001009	ECK120005485
ECK120001010	ECK120005486
ECK120001011	ECK120005487
ECK120001012	ECK120005488
ECK120001013	ECK120005489
ECK120001014	ECK120005490
ECK120001015	ECK120005491
ECK120001016	ECK120005492
ECK120001017	ECK120005493
ECK120001018	ECK120005494
ECK120001019	ECK120005495
ECK120001020	ECK120005496
ECK120001021	ECK120005497
ECK120001022	ECK120005498
ECK120001023	ECK120005499
ECK120001024	ECK120005500
ECK120001025	ECK120005501
ECK120001026	ECK120005502
ECK120001027	ECK120005503
ECK120001028	ECK120005504
ECK120001029	ECK120005505
ECK120001030	ECK120005506
ECK120001031	ECK120005507
ECK120001032	ECK120005508
ECK120001033	ECK120005509
ECK120001034	ECK120005510
ECK120001035	ECK120005511
ECK120001036	ECK120005512
ECK120001037	ECK120005513
ECK120001038	ECK120005514
ECK120001039	ECK120005515
ECK120001040	ECK120005516
ECK120001041	ECK120005517
ECK120001042	ECK120005518
ECK120001043	ECK120005519
ECK120001044	ECK120005520
ECK120001045	ECK120005521
ECK120001046	ECK120005522
ECK120001047	ECK120005523
ECK120001048	ECK120005524
ECK120001049	ECK120005525
ECK120001050	ECK120005526
ECK120001051	ECK120005527
ECK120001052	ECK120005528
ECK120001053	ECK120005529
ECK120001054	ECK120005530
ECK120001055	ECK120005531
ECK120001056	ECK120005532
ECK120001057	ECK120005533
ECK120001058	ECK120005534
ECK120001059	ECK120005535
ECK120001060	ECK120005536
ECK120001061	ECK120005537
ECK120001062	ECK120005538
ECK120001063	ECK120005539
ECK120001064	ECK120005540
ECK120001065	ECK120005541
ECK120001066	ECK120005542
ECK120001067	ECK120005543
ECK120001068	ECK120005544
ECK120001069	ECK120005545
ECK120001070	ECK120005546
ECK120001071	ECK120005547
ECK120001072	ECK120005548
ECK120001073	ECK120005549
ECK120001074	ECK120005550
ECK120001075	ECK120005551
ECK120001076	ECK120005552
ECK120001077	ECK120005553
ECK120001078	ECK120005554
ECK120001079	ECK120005555
ECK120001080	ECK120005556
ECK120001081	ECK120005557
ECK120001082	ECK120005558
ECK120001083	ECK120005559
ECK120001084	ECK120005560
ECK120001085	ECK120005561
ECK120001086	ECK120005562
ECK120001087	ECK120005563
ECK120001088	ECK120005564
ECK120001089	ECK120005565
ECK120001090	ECK120005566
ECK120001091	ECK120005567
ECK120001092	ECK120005568
ECK120001093	ECK120005569
ECK120001094	ECK120005570
ECK120001095	ECK120005571
ECK120001096	ECK120005572
ECK120001097	ECK120005573
ECK120001098	ECK120005574
ECK120001099	ECK120005575
ECK120001100	ECK120005576
ECK120001101	ECK120005577
ECK120001102	ECK120005578
ECK120001103	ECK120005579
ECK120001104	ECK120005580
ECK120001105	ECK120005581
ECK120001106	ECK120005582
ECK120001107	ECK120005583
ECK120001108	ECK120005584
ECK120001109	ECK120005585
ECK120001110	ECK120005586
ECK120001111	ECK120005587
ECK120001112	ECK120005588
ECK120001113	ECK120005589
ECK120001114	ECK120005590
ECK120001115	ECK120005591
ECK120001116	ECK120005592
ECK120001117	ECK120005593
ECK120001118	ECK120005594
ECK120001119	ECK120005595
ECK120001120	ECK120005596
ECK120001121	ECK120005597
ECK120001122	ECK120033025
ECK120001123	ECK120005599
ECK120001124	ECK120005600
ECK120001125	ECK120005601
ECK120001126	ECK120005602
ECK120001127	ECK120005603
ECK120001128	ECK120005604
ECK120001129	ECK120005605
ECK120001130	ECK120005606
ECK120001131	ECK120005607
ECK120001132	ECK120005608
ECK120001133	ECK120005609
ECK120001134	ECK120005610
ECK120001135	ECK120005611
ECK120001136	ECK120005612
ECK120001137	ECK120005613
ECK120001138	ECK120005614
ECK120001139	ECK120005615
ECK120001140	ECK120005616
ECK120001141	ECK120005617
ECK120001142	ECK120005618
ECK120001143	ECK120005619
ECK120001144	ECK120005620
ECK120001145	ECK120005621
ECK120001147	ECK120005623
ECK120001148	ECK120005624
ECK120001149	ECK120005625
ECK120001150	ECK120005626
ECK120001151	ECK120005627
ECK120001152	ECK120005628
ECK120001153	ECK120005629
ECK120001154	ECK120005630
ECK120001155	ECK120005631
ECK120001156	ECK120005632
ECK120001157	ECK120005633
ECK120001158	ECK120005634
ECK120001159	ECK120005635
ECK120001160	ECK120005636
ECK120001161	ECK120005637
ECK120001162	ECK120005638
ECK120001163	ECK120005639
ECK120001164	ECK120005640
ECK120001165	ECK120005641
ECK120001166	ECK120005642
ECK120001167	ECK120005643
ECK120001168	ECK120005644
ECK120001169	ECK120005645
ECK120001170	ECK120005646
ECK120001171	ECK120005647
ECK120001172	ECK120005648
ECK120001173	ECK120005649
ECK120001174	ECK120005650
ECK120001175	ECK120005651
ECK120001176	ECK120005652
ECK120001177	ECK120005653
ECK120001178	ECK120005654
ECK120001179	ECK120005655
ECK120001180	ECK120005656
ECK120001181	ECK120005657
ECK120001182	ECK120005658
ECK120001183	ECK120005659
ECK120001184	ECK120005660
ECK120001185	ECK120005661
ECK120001186	ECK120005662
ECK120001187	ECK120005663
ECK120001188	ECK120005664
ECK120001189	ECK120005665
ECK120001190	ECK120005666
ECK120001191	ECK120005667
ECK120001192	ECK120005668
ECK120001194	ECK120005670
ECK120001195	ECK120005671
ECK120001196	ECK120005672
ECK120001197	ECK120005673
ECK120001198	ECK120005674
ECK120001199	ECK120005675
ECK120001200	ECK120005676
ECK120001201	ECK120005677
ECK120001202	ECK120005678
ECK120001203	ECK120005679
ECK120001204	ECK120005680
ECK120001205	ECK120005681
ECK120001206	ECK120005682
ECK120001207	ECK120005683
ECK120001208	ECK120005684
ECK120001209	ECK120005685
ECK120001210	ECK120005686
ECK120001211	ECK120005687
ECK120001212	ECK120005688
ECK120001213	ECK120005689
ECK120001214	ECK120005690
ECK120001215	ECK120005691
ECK120001216	ECK120005692
ECK120001217	ECK120005693
ECK120001218	ECK120005694
ECK120001219	ECK120005695
ECK120001220	ECK120005696
ECK120001221	ECK120005697
ECK120001222	ECK120005698
ECK120001223	ECK120005699
ECK120001224	ECK120005700
ECK120001225	ECK120005701
ECK120001226	ECK120005702
ECK120001227	ECK120005703
ECK120001228	ECK120005704
ECK120001229	ECK120005705
ECK120001230	ECK120005706
ECK120001231	ECK120005707
ECK120001232	ECK120005708
ECK120001233	ECK120005709
ECK120001234	ECK120005710
ECK120001235	ECK120005711
ECK120001236	ECK120005712
ECK120001237	ECK120005713
ECK120001238	ECK120005714
ECK120001239	ECK120005715
ECK120001240	ECK120005716
ECK120001241	ECK120005717
ECK120001242	ECK120005718
ECK120001243	ECK120005719
ECK120001244	ECK120005720
ECK120001245	ECK120005721
ECK120001246	ECK120005722
ECK120001248	ECK120005724
ECK120001249	ECK120005725
ECK120001250	ECK120005726
ECK120001251	ECK120005727
ECK120001252	ECK120005728
ECK120001253	ECK120005729
ECK120001254	ECK120005730
ECK120001255	ECK120005731
ECK120001256	ECK120005732
ECK120001257	ECK120005733
ECK120001258	ECK120005734
ECK120001259	ECK120005735
ECK120001260	ECK120005736
ECK120001261	ECK120005737
ECK120001262	ECK120005738
ECK120001263	ECK120005739
ECK120001264	ECK120005740
ECK120001265	ECK120005741
ECK120001266	ECK120005742
ECK120001267	ECK120005743
ECK120001268	ECK120005744
ECK120001269	ECK120005745
ECK120001270	ECK120005746
ECK120001271	ECK120005747
ECK120001272	ECK120005748
ECK120001273	ECK120005749
ECK120001274	ECK120005750
ECK120001275	ECK120005751
ECK120001276	ECK120005752
ECK120001277	ECK120005753
ECK120001278	ECK120005754
ECK120001279	ECK120005755
ECK120001280	ECK120005756
ECK120001281	ECK120005757
ECK120001282	ECK120005758
ECK120001283	ECK120005759
ECK120001284	ECK120005760
ECK120001285	ECK120005761
ECK120001286	ECK120005762
ECK120001287	ECK120005763
ECK120001288	ECK120005764
ECK120001289	ECK120005765
ECK120001290	ECK120005766
ECK120001291	ECK120005767
ECK120001292	ECK120005768
ECK120001293	ECK120005769
ECK120001294	ECK120005770
ECK120001295	ECK120005771
ECK120001296	ECK120005772
ECK120001297	ECK120005773
ECK120001298	ECK120005774
ECK120001299	ECK120005775
ECK120001300	ECK120005776
ECK120001301	ECK120005777
ECK120001302	ECK120005778
ECK120001303	ECK120005779
ECK120001304	ECK120005780
ECK120001305	ECK120005781
ECK120001306	ECK120005782
ECK120001307	ECK120005783
ECK120001308	ECK120005784
ECK120001309	ECK120005785
ECK120001310	ECK120005786
ECK120001311	ECK120005787
ECK120001312	ECK120005788
ECK120001313	ECK120005789
ECK120001314	ECK120005790
ECK120001315	ECK120005791
ECK120001316	ECK120005792
ECK120001317	ECK120005793
ECK120001318	ECK120005794
ECK120001319	ECK120005795
ECK120001320	ECK120005796
ECK120001321	ECK120005797
ECK120001322	ECK120005798
ECK120001323	ECK120005799
ECK120001324	ECK120005800
ECK120001325	ECK120005801
ECK120001326	ECK120005802
ECK120001327	ECK120005803
ECK120001328	ECK120005804
ECK120001329	ECK120005805
ECK120001330	ECK120005806
ECK120001331	ECK120005807
ECK120001332	ECK120005808
ECK120001333	ECK120005809
ECK120001334	ECK120005810
ECK120001335	ECK120005811
ECK120001336	ECK120005812
ECK120001337	ECK120005813
ECK120001338	ECK120005814
ECK120001339	ECK120005815
ECK120001340	ECK120005816
ECK120001341	ECK120005817
ECK120001342	ECK120005818
ECK120001343	ECK120005819
ECK120001344	ECK120005820
ECK120001345	ECK120005821
ECK120001346	ECK120005822
ECK120001347	ECK120005823
ECK120001348	ECK120005824
ECK120001349	ECK120005825
ECK120001350	ECK120005826
ECK120001351	ECK120005827
ECK120001352	ECK120005828
ECK120001353	ECK120005829
ECK120001354	ECK120005830
ECK120001355	ECK120005831
ECK120001356	ECK120005832
ECK120001357	ECK120005833
ECK120001358	ECK120005834
ECK120001359	ECK120005835
ECK120001360	ECK120005836
ECK120001361	ECK120005837
ECK120001362	ECK120005838
ECK120001363	ECK120005839
ECK120001364	ECK120005840
ECK120001365	ECK120005841
ECK120001366	ECK120005842
ECK120001367	ECK120005843
ECK120001368	ECK120005844
ECK120001369	ECK120005845
ECK120001370	ECK120005846
ECK120001371	ECK120005847
ECK120001372	ECK120005848
ECK120001373	ECK120005849
ECK120001374	ECK120005850
ECK120001375	ECK120005851
ECK120001376	ECK120005852
ECK120001377	ECK120005853
ECK120001378	ECK120005854
ECK120001379	ECK120005855
ECK120001380	ECK120005856
ECK120001381	ECK120005857
ECK120001382	ECK120005858
ECK120001383	ECK120005859
ECK120001384	ECK120005860
ECK120001385	ECK120005861
ECK120001386	ECK120005862
ECK120001387	ECK120005863
ECK120001388	ECK120005864
ECK120001389	ECK120005865
ECK120001390	ECK120005866
ECK120001391	ECK120005867
ECK120001392	ECK120005868
ECK120001393	ECK120005869
ECK120001394	ECK120005870
ECK120001395	ECK120005871
ECK120001396	ECK120005872
ECK120001397	ECK120005873
ECK120001398	ECK120005874
ECK120001399	ECK120005875
ECK120001400	ECK120005876
ECK120001401	ECK120005877
ECK120001402	ECK120005878
ECK120001403	ECK120005879
ECK120001404	ECK120005880
ECK120001405	ECK120005881
ECK120001406	ECK120005882
ECK120001407	ECK120005883
ECK120001408	ECK120005884
ECK120001409	ECK120005885
ECK120001410	ECK120005886
ECK120001411	ECK120005887
ECK120001412	ECK120005888
ECK120001413	ECK120005889
ECK120001414	ECK120005890
ECK120001415	ECK120005891
ECK120001416	ECK120005892
ECK120001417	ECK120005893
ECK120001418	ECK120005894
ECK120001419	ECK120005895
ECK120001420	ECK120005896
ECK120001421	ECK120005897
ECK120001422	ECK120005898
ECK120001423	ECK120005899
ECK120001424	ECK120005900
ECK120001425	ECK120005901
ECK120001426	ECK120005902
ECK120001427	ECK120005903
ECK120001428	ECK120005904
ECK120001429	ECK120005905
ECK120001430	ECK120005906
ECK120001431	ECK120005907
ECK120001432	ECK120005908
ECK120001433	ECK120005909
ECK120001434	ECK120005910
ECK120001435	ECK120005911
ECK120001436	ECK120005912
ECK120001437	ECK120005913
ECK120001438	ECK120005914
ECK120001439	ECK120005915
ECK120001440	ECK120005916
ECK120001441	ECK120005917
ECK120001442	ECK120005918
ECK120001443	ECK120005919
ECK120001444	ECK120005920
ECK120001445	ECK120005921
ECK120001446	ECK120005922
ECK120001447	ECK120005923
ECK120001448	ECK120005924
ECK120001449	ECK120005925
ECK120001450	ECK120005926
ECK120001451	ECK120005927
ECK120001452	ECK120005928
ECK120001453	ECK120005929
ECK120001454	ECK120005930
ECK120001455	ECK120005931
ECK120001456	ECK120005932
ECK120001457	ECK120005933
ECK120001458	ECK120005934
ECK120001459	ECK120005935
ECK120001460	ECK120005936
ECK120001461	ECK120005937
ECK120001462	ECK120005938
ECK120001463	ECK120005939
ECK120001464	ECK120005940
ECK120001465	ECK120005941
ECK120001466	ECK120005942
ECK120001467	ECK120005943
ECK120001468	ECK120005944
ECK120001469	ECK120005945
ECK120001470	ECK120005946
ECK120001471	ECK120005947
ECK120001472	ECK120005948
ECK120001473	ECK120005949
ECK120001474	ECK120005950
ECK120001475	ECK120005951
ECK120001476	ECK120005952
ECK120001477	ECK120005953
ECK120001478	ECK120005954
ECK120001479	ECK120005955
ECK120001480	ECK120005956
ECK120001481	ECK120005957
ECK120001482	ECK120005958
ECK120001483	ECK120005959
ECK120001484	ECK120005960
ECK120001485	ECK120005961
ECK120001486	ECK120005962
ECK120001487	ECK120005963
ECK120001488	ECK120005964
ECK120001489	ECK120005965
ECK120001490	ECK120005966
ECK120001491	ECK120005967
ECK120001492	ECK120005968
ECK120001493	ECK120005969
ECK120001494	ECK120005970
ECK120001495	ECK120005971
ECK120001496	ECK120005972
ECK120001497	ECK120005973
ECK120001498	ECK120005974
ECK120001499	ECK120005975
ECK120001500	ECK120005976
ECK120001501	ECK120005977
ECK120001502	ECK120005978
ECK120001503	ECK120005979
ECK120001504	ECK120005980
ECK120001505	ECK120005981
ECK120001506	ECK120005982
ECK120001507	ECK120005983
ECK120001508	ECK120005984
ECK120001509	ECK120005985
ECK120001510	ECK120005986
ECK120001511	ECK120005987
ECK120001512	ECK120005988
ECK120001513	ECK120005989
ECK120001514	ECK120005990
ECK120001515	ECK120005991
ECK120001516	ECK120005992
ECK120001517	ECK120005993
ECK120001518	ECK120005994
ECK120001519	ECK120005995
ECK120001520	ECK120005996
ECK120001521	ECK120005997
ECK120001522	ECK120005998
ECK120001523	ECK120005999
ECK120001524	ECK120006000
ECK120001525	ECK120006001
ECK120001526	ECK120006002
ECK120001527	ECK120006003
ECK120001528	ECK120006004
ECK120001529	ECK120006005
ECK120001530	ECK120006006
ECK120001531	ECK120006007
ECK120001532	ECK120006008
ECK120001533	ECK120006009
ECK120001534	ECK120006010
ECK120001535	ECK120006011
ECK120001536	ECK120006012
ECK120001537	ECK120006013
ECK120001538	ECK120006014
ECK120001539	ECK120006015
ECK120001540	ECK120006016
ECK120001541	ECK120006017
ECK120001542	ECK120006018
ECK120001543	ECK120006019
ECK120001544	ECK120006020
ECK120001545	ECK120006021
ECK120001546	ECK120006022
ECK120001547	ECK120006023
ECK120001548	ECK120006024
ECK120001549	ECK120006025
ECK120001550	ECK120006026
ECK120001551	ECK120006027
ECK120001552	ECK120006028
ECK120001553	ECK120006029
ECK120001554	ECK120006030
ECK120001555	ECK120006031
ECK120001556	ECK120006032
ECK120001557	ECK120006033
ECK120001558	ECK120006034
ECK120001560	ECK120006036
ECK120001561	ECK120006037
ECK120001562	ECK120006038
ECK120001563	ECK120006039
ECK120001564	ECK120006040
ECK120001565	ECK120006041
ECK120001566	ECK120006042
ECK120001567	ECK120006043
ECK120001568	ECK120006044
ECK120001569	ECK120006045
ECK120001570	ECK120006046
ECK120001571	ECK120006047
ECK120001572	ECK120006048
ECK120001573	ECK120006049
ECK120001574	ECK120006050
ECK120001575	ECK120006051
ECK120001576	ECK120006052
ECK120001577	ECK120006053
ECK120001578	ECK120006054
ECK120001579	ECK120006055
ECK120001580	ECK120006056
ECK120001581	ECK120006057
ECK120001582	ECK120006058
ECK120001583	ECK120006059
ECK120001584	ECK120006060
ECK120001585	ECK120006061
ECK120001586	ECK120006062
ECK120001587	ECK120006063
ECK120001588	ECK120006064
ECK120001589	ECK120006065
ECK120001590	ECK120006066
ECK120001591	ECK120006067
ECK120001592	ECK120006068
ECK120001593	ECK120006069
ECK120001594	ECK120006070
ECK120001595	ECK120006071
ECK120001596	ECK120006072
ECK120001597	ECK120006073
ECK120001598	ECK120006074
ECK120001599	ECK120006075
ECK120001600	ECK120006076
ECK120001601	ECK120006077
ECK120001602	ECK120006078
ECK120001603	ECK120006079
ECK120001604	ECK120006080
ECK120001605	ECK120006081
ECK120001606	ECK120006082
ECK120001607	ECK120006083
ECK120001608	ECK120006084
ECK120001609	ECK120006085
ECK120001610	ECK120006086
ECK120001611	ECK120006087
ECK120001612	ECK120006088
ECK120001613	ECK120006089
ECK120001614	ECK120006090
ECK120001615	ECK120006091
ECK120001616	ECK120006092
ECK120001617	ECK120006093
ECK120001618	ECK120006094
ECK120001619	ECK120006095
ECK120001620	ECK120006096
ECK120001621	ECK120006097
ECK120001622	ECK120006098
ECK120001623	ECK120006099
ECK120001624	ECK120006100
ECK120001625	ECK120006101
ECK120001626	ECK120006102
ECK120001627	ECK120006103
ECK120001628	ECK120006104
ECK120001629	ECK120006105
ECK120001630	ECK120006106
ECK120001631	ECK120006107
ECK120001632	ECK120006108
ECK120001633	ECK120006109
ECK120001634	ECK120006110
ECK120001635	ECK120006111
ECK120001636	ECK120006112
ECK120001637	ECK120006113
ECK120001638	ECK120006114
ECK120001639	ECK120006115
ECK120001640	ECK120006116
ECK120001641	ECK120006117
ECK120001642	ECK120006118
ECK120001643	ECK120006119
ECK120001644	ECK120006120
ECK120001645	ECK120006121
ECK120001646	ECK120006122
ECK120001647	ECK120006123
ECK120001648	ECK120006124
ECK120001649	ECK120006125
ECK120001650	ECK120006126
ECK120001651	ECK120006127
ECK120001652	ECK120006128
ECK120001653	ECK120006129
ECK120001654	ECK120006130
ECK120001655	ECK120006131
ECK120001656	ECK120006132
ECK120001657	ECK120006133
ECK120001658	ECK120006134
ECK120001659	ECK120006135
ECK120001660	ECK120006136
ECK120001661	ECK120006137
ECK120001662	ECK120006138
ECK120001663	ECK120006139
ECK120001664	ECK120006140
ECK120001665	ECK120006141
ECK120001666	ECK120006142
ECK120001667	ECK120006143
ECK120001668	ECK120006144
ECK120001669	ECK120006145
ECK120001670	ECK120006146
ECK120001671	ECK120006147
ECK120001672	ECK120006148
ECK120001673	ECK120006149
ECK120001674	ECK120006150
ECK120001675	ECK120006151
ECK120001676	ECK120006152
ECK120001677	ECK120006153
ECK120001678	ECK120006154
ECK120001679	ECK120006155
ECK120001680	ECK120006156
ECK120001681	ECK120006157
ECK120001682	ECK120006158
ECK120001683	ECK120006159
ECK120001684	ECK120006160
ECK120001685	ECK120006161
ECK120001686	ECK120006162
ECK120001687	ECK120006163
ECK120001688	ECK120006164
ECK120001689	ECK120006165
ECK120001690	ECK120006166
ECK120001691	ECK120006167
ECK120001692	ECK120006168
ECK120001693	ECK120006169
ECK120001694	ECK120006170
ECK120001695	ECK120006171
ECK120001696	ECK120006172
ECK120001697	ECK120006173
ECK120001698	ECK120006174
ECK120001699	ECK120006175
ECK120001700	ECK120006176
ECK120001701	ECK120006177
ECK120001702	ECK120006178
ECK120001703	ECK120006179
ECK120001704	ECK120006180
ECK120001705	ECK120006181
ECK120001706	ECK120006182
ECK120001707	ECK120006183
ECK120001708	ECK120006184
ECK120001709	ECK120006185
ECK120001710	ECK120006186
ECK120001712	ECK120006188
ECK120001713	ECK120006189
ECK120001714	ECK120006190
ECK120001715	ECK120006191
ECK120001716	ECK120006192
ECK120001717	ECK120006193
ECK120001718	ECK120006194
ECK120001719	ECK120006195
ECK120001720	ECK120006196
ECK120001721	ECK120006197
ECK120001722	ECK120006198
ECK120001723	ECK120006199
ECK120001724	ECK120006200
ECK120001725	ECK120006201
ECK120001726	ECK120006202
ECK120001727	ECK120006203
ECK120001728	ECK120006204
ECK120001729	ECK120006205
ECK120001730	ECK120006206
ECK120001731	ECK120006207
ECK120001732	ECK120006208
ECK120001733	ECK120006209
ECK120001734	ECK120006210
ECK120001735	ECK120006211
ECK120001736	ECK120006212
ECK120001737	ECK120006213
ECK120001738	ECK120006214
ECK120001739	ECK120006215
ECK120001740	ECK120006216
ECK120001741	ECK120006217
ECK120001742	ECK120006218
ECK120001743	ECK120006219
ECK120001744	ECK120006220
ECK120001745	ECK120006221
ECK120001746	ECK120006222
ECK120001747	ECK120006223
ECK120001748	ECK120006224
ECK120001749	ECK120006225
ECK120001750	ECK120006226
ECK120001751	ECK120006227
ECK120001752	ECK120006228
ECK120001753	ECK120006229
ECK120001754	ECK120006230
ECK120001755	ECK120006231
ECK120001756	ECK120006232
ECK120001757	ECK120006233
ECK120001758	ECK120006234
ECK120001759	ECK120006235
ECK120001760	ECK120006236
ECK120001761	ECK120006237
ECK120001762	ECK120006238
ECK120001763	ECK120006239
ECK120001764	ECK120006240
ECK120001765	ECK120006241
ECK120001766	ECK120006242
ECK120001767	ECK120006243
ECK120001768	ECK120006244
ECK120001769	ECK120006245
ECK120001770	ECK120006246
ECK120001771	ECK120006247
ECK120001772	ECK120006248
ECK120001773	ECK120006249
ECK120001774	ECK120006250
ECK120001775	ECK120006251
ECK120001776	ECK120006252
ECK120001777	ECK120006253
ECK120001778	ECK120006254
ECK120001779	ECK120006255
ECK120001780	ECK120006256
ECK120001781	ECK120006257
ECK120001782	ECK120006258
ECK120001783	ECK120006259
ECK120001784	ECK120006260
ECK120001785	ECK120006261
ECK120001786	ECK120006262
ECK120001787	ECK120006263
ECK120001788	ECK120006264
ECK120001789	ECK120006265
ECK120001790	ECK120006266
ECK120001791	ECK120006267
ECK120001792	ECK120006268
ECK120001793	ECK120006269
ECK120001794	ECK120006270
ECK120001795	ECK120006271
ECK120001796	ECK120006272
ECK120001797	ECK120006273
ECK120001798	ECK120006274
ECK120001799	ECK120006275
ECK120001800	ECK120006276
ECK120001801	ECK120006277
ECK120001802	ECK120006278
ECK120001803	ECK120006279
ECK120001804	ECK120006280
ECK120001805	ECK120006281
ECK120001806	ECK120006282
ECK120001807	ECK120006283
ECK120001808	ECK120006284
ECK120001809	ECK120006285
ECK120001810	ECK120006286
ECK120001811	ECK120006287
ECK120001812	ECK120006288
ECK120001813	ECK120006289
ECK120001814	ECK120006290
ECK120001815	ECK120006291
ECK120001816	ECK120006292
ECK120001817	ECK120006293
ECK120001818	ECK120006294
ECK120001819	ECK120006295
ECK120001820	ECK120006296
ECK120001821	ECK120006297
ECK120001822	ECK120006298
ECK120001823	ECK120006299
ECK120001824	ECK120006300
ECK120001825	ECK120006301
ECK120001826	ECK120006302
ECK120001827	ECK120006303
ECK120001828	ECK120006304
ECK120001829	ECK120006305
ECK120001830	ECK120006306
ECK120001831	ECK120006307
ECK120001832	ECK120006308
ECK120001833	ECK120006309
ECK120001834	ECK120006310
ECK120001835	ECK120006311
ECK120001836	ECK120006312
ECK120001837	ECK120006313
ECK120001838	ECK120006314
ECK120001839	ECK120006315
ECK120001840	ECK120006316
ECK120001841	ECK120006317
ECK120001842	ECK120006318
ECK120001843	ECK120006319
ECK120001844	ECK120006320
ECK120001845	ECK120006321
ECK120001846	ECK120006322
ECK120001847	ECK120006323
ECK120001848	ECK120006324
ECK120001849	ECK120006325
ECK120001850	ECK120006326
ECK120001851	ECK120006327
ECK120001852	ECK120006328
ECK120001853	ECK120006329
ECK120001854	ECK120006330
ECK120001855	ECK120006331
ECK120001856	ECK120006332
ECK120001857	ECK120006333
ECK120001858	ECK120006334
ECK120001859	ECK120006335
ECK120001860	ECK120006336
ECK120001861	ECK120006337
ECK120001862	ECK120006338
ECK120001863	ECK120006339
ECK120001864	ECK120006340
ECK120001865	ECK120006341
ECK120001866	ECK120006342
ECK120001867	ECK120006343
ECK120001868	ECK120006344
ECK120001869	ECK120006345
ECK120001870	ECK120006346
ECK120001871	ECK120006347
ECK120001872	ECK120006348
ECK120001873	ECK120006349
ECK120001874	ECK120006350
ECK120001875	ECK120006351
ECK120001876	ECK120006352
ECK120001877	ECK120006353
ECK120001878	ECK120006354
ECK120001879	ECK120006355
ECK120001880	ECK120006356
ECK120001881	ECK120006357
ECK120001882	ECK120006358
ECK120001883	ECK120006359
ECK120001884	ECK120006360
ECK120001885	ECK120006361
ECK120001886	ECK120006362
ECK120001887	ECK120006363
ECK120001888	ECK120006364
ECK120001889	ECK120006365
ECK120001890	ECK120006366
ECK120001891	ECK120006367
ECK120001892	ECK120006368
ECK120001893	ECK120006369
ECK120001894	ECK120006370
ECK120001895	ECK120006371
